elapsedTimeNanoSec, speed, direction
698808385,-0.0,0.0
699323750,-0.0,0.0
709136614,-0.0,0.0
709747708,-0.0,0.0
719801875,-0.0,0.0
720156614,-0.0,0.0
730157916,-0.0,0.0
730409323,-0.0,0.0
740556041,-0.0,0.0
740827395,-0.0,0.0
750893645,-0.0,0.0
751164114,-0.0,0.0
761281197,-0.0,0.0
761603593,-0.0,0.0
771631927,-0.0,0.0
771912760,-0.0,0.0
782090625,-0.0,0.0
782417395,-0.0,0.0
792841927,-0.0,0.0
793152812,-0.0,0.0
806163281,-0.0,0.0
806486770,-0.0,0.0
817001822,-0.0,0.0
817357552,-0.0,0.0
828086250,-0.0,0.0
828391614,-0.0,0.0
838407916,-0.0,0.0
838677812,-0.0,0.0
848698020,-0.0,0.0
848955104,-0.0,0.0
858993958,-0.0,0.0
859291562,-0.0,0.0
869327187,-0.0,0.0
869581354,-0.0,0.0
879900104,-0.0,0.0
880196770,-0.0,0.0
890287864,-0.0,0.0
890552656,-0.0,0.0
900596041,-0.0,0.0
900901197,-0.0,0.0
910889114,-0.0,0.0
911287916,-0.0,0.0
921362552,-0.0,0.0
921694375,-0.0,0.0
931805781,-0.0,0.0
932127656,-0.0,0.0
942116562,-0.0,0.0
942533072,-0.0,0.0
952511562,-0.0,0.0
953898541,-0.0,0.0
963046249,0.04718398153781891,0.0
1002019218,0.09224030077457428,0.0
1037051510,0.09224030077457428,0.0
1037344687,0.09224030077457428,0.0
1047613489,0.13979974687099456,0.0
1090102499,0.3,0.0
1122527968,0.3,0.0
1123143906,0.3,0.0
1133044687,0.3,0.0
1133576041,0.3,0.0
1143541666,0.3,0.0
1144107916,0.3,0.0
1154104583,0.3,0.0
1154570989,0.3,0.0
1164656145,0.3,0.0
1164995677,0.3,0.0
1175183749,0.3,0.0
1175576354,0.3,0.0
1186336510,0.3,0.0
1186806874,0.3,0.0
1196808645,0.3,0.0
1197245312,0.3,0.0
1214140885,0.3,0.0
1214644270,0.3,0.0
1224746874,0.3,0.0
1225118645,0.3,0.0
1235370364,0.3,0.0
1235771562,0.3,0.0
1245850208,0.3,0.0
1246223020,0.3,0.0
1256543906,0.3,0.0
1256903541,0.3,0.0
1267079062,0.3,0.0
1267501718,0.3,0.0
1277574322,0.3,0.0
1277990572,0.3,0.0
1288090051,0.3,0.0
1288494010,0.3,0.0
1298861770,0.3,0.0
1299484010,0.3,0.0
1309262031,0.3,0.0
1310317604,0.3,0.0
1319687656,0.3,0.0
1320774218,0.3,0.0
1330052499,0.3,0.0
1331180468,0.3,0.0
1340430781,0.3,0.0
1341737812,0.3,0.0
1354181510,0.3,0.0
1354578854,0.3,0.0
1365107447,0.3,0.0
1365462187,0.3,0.0
1375945729,0.3,0.0
1376293697,0.3,0.0
1386533489,0.3,0.0
1386913020,0.3,0.0
1397270364,0.3,0.0
1397643437,0.3,0.0
1407916978,0.3,0.0
1408250676,0.3,0.0
1418451458,0.3,0.0
1418811093,0.3,0.0
1428978958,0.3,0.0
1429339114,0.3,0.0
1439580103,0.3,0.0
1439989583,0.3,0.0
1450104062,0.3,0.0
1450391093,0.3,0.0
1460712343,0.3,0.0
1461065416,0.3,0.0
1471806145,0.3,0.0
1472490156,0.3,0.0
1482337968,0.3,0.0
1482968645,0.3,0.0
1492873906,0.3,0.0
1493496249,0.3,0.0
1503530833,0.3,0.0
1503905989,0.3,0.0
1514164531,0.3,0.0
1514490572,0.3,0.0
1524873541,0.3,0.0
1525354062,0.3,0.0
1535446406,0.3,0.0
1536070676,0.3,0.0
1546000520,0.3,0.0
1546559478,0.3,0.0
1556840051,0.3,0.0
1557759947,0.3,0.0
1567548072,0.3,0.0
1568557916,0.3,0.0
1578359114,0.3,0.0
1579077135,0.3,0.0
1589013176,0.3,0.0
1589620676,0.3,0.0
1599623176,0.3,0.0
1634474843,0.3,0.0
1634967083,0.3,0.0
1644968228,0.3,0.0
1645417655,0.3,0.0
1655426874,0.3,0.0
1655937343,0.3,0.0
1665850728,0.3,0.0
1667187916,0.3,0.0
1676493749,0.3,0.0
1678030676,0.3,0.0
1687174270,0.3,0.0
1688760364,0.3,0.0
1697819426,0.3,0.0
1703377708,0.3,0.0
1708247083,0.3,0.0
1713880260,0.3,0.0
1718928697,0.3,0.0
1724576874,0.3,0.0
1729499843,0.3,0.0
1735411718,0.3,0.0
1740336666,0.3,0.0
1746291978,0.3,0.0
1751260989,0.3,0.0
1757149791,0.3,0.0
1761957083,0.3,0.0
1768183489,0.3,0.0
1774801718,0.3,0.0
1779666301,0.3,0.0
1785444062,0.3,0.0
1792296718,0.3,0.0
1797585676,0.3,0.0
1803035989,0.3,0.0
1809046562,0.3,0.0
1813947447,0.3,0.0
1819881301,0.3,0.0
1826441978,0.3,0.0
1830415989,0.3,0.0
1836851041,0.3,0.0
1841066978,0.3,0.0
1847377239,0.3,0.0
1851481041,0.3,0.0
1857791666,0.3,0.0
1862030832,0.3,0.0
